id,rep1,rep2
Everolimus_AZD5363_D013T01_Bliss,7.02523081577132,-4.437431401154309
Everolimus_AZD5363_D013T01_HSA,6.20104022429451,-2.7260735805167613
Everolimus_AZD5363_D013T01_Loewe,2.7299487813179377,-2.6995545776313805
Everolimus_AZD5363_D013T01_ZIP,0.32193363247541473,-5.490972912642885
Everolimus_AZD5363_D019T01_Bliss,13.018750867820001,10.773478957087638
Everolimus_AZD5363_D019T01_HSA,11.408612353961955,9.753783464356781
Everolimus_AZD5363_D019T01_Loewe,12.857349213275567,9.057109032512656
Everolimus_AZD5363_D019T01_ZIP,6.51254322230361,-2.92686281383635
Everolimus_AZD5363_D080T01_Bliss,6.922389596658076,1.00750967333635
Everolimus_AZD5363_D080T01_HSA,6.915055403162509,0.3763424364828987
Everolimus_AZD5363_D080T01_Loewe,8.256048739267346,2.0587805215855615
Everolimus_AZD5363_D080T01_ZIP,-1.791315834195833,-2.218933205849079
Everolimus_AZD5363_D090T01_Bliss,0.7952654960594763,2.901183797841391
Everolimus_AZD5363_D090T01_HSA,1.4068391829256726,0.34977692014070516
Everolimus_AZD5363_D090T01_Loewe,1.8618628295437583,2.174016565054991
Everolimus_AZD5363_D090T01_ZIP,-2.696156613283616,0.51484495415965
Everolimus_AZD5363_D092T01_Bliss,11.557685778999002,0.8871311904045392
Everolimus_AZD5363_D092T01_HSA,16.225913310020818,5.521903605612081
Everolimus_AZD5363_D092T01_Loewe,13.123752904047251,5.107737453178501
Everolimus_AZD5363_D092T01_ZIP,11.670873384139014,5.810671499660813
Everolimus_AZD5363_D104T01_Bliss,5.769441394970878,5.967702458220615
Everolimus_AZD5363_D104T01_HSA,6.077035822189878,6.2955310552364905
Everolimus_AZD5363_D104T01_Loewe,12.050321829989935,3.5317358263377407
Everolimus_AZD5363_D104T01_ZIP,-1.6398628853527524,-1.457312377223186
Everolimus_AZD5363_D105T01_Bliss,4.910713329687792,6.947765890346696
Everolimus_AZD5363_D105T01_HSA,4.406133145544001,5.706261727775052
Everolimus_AZD5363_D105T01_Loewe,5.89486806556549,-0.5910563275438471
Everolimus_AZD5363_D105T01_ZIP,2.830063994788144,0.054954044823706
Everolimus_AZD5363_D114T01_Bliss,6.852058574595094,1.6997795318675248
Everolimus_AZD5363_D114T01_HSA,6.442124767940316,1.450617528696128
Everolimus_AZD5363_D114T01_Loewe,0.03823993168643503,-4.396560488450261
Everolimus_AZD5363_D114T01_ZIP,6.235712627682518,2.126554912207916
Everolimus_AZD5363_D115T01_Bliss,8.487055250199855,8.11519518083634
Everolimus_AZD5363_D115T01_HSA,10.403919601330909,10.420609352559099
Everolimus_AZD5363_D115T01_Loewe,8.958009512765207,5.01677543281975
Everolimus_AZD5363_D115T01_ZIP,8.003167728404618,6.175125770941566
Everolimus_AZD5363_D131T01_Bliss,10.17957503343968,8.959024884815694
Everolimus_AZD5363_D131T01_HSA,9.899800431291661,9.054393010538357
Everolimus_AZD5363_D131T01_Loewe,0.7199273952044677,0.07348887306389028
Everolimus_AZD5363_D131T01_ZIP,14.786682129854716,6.297742890530254
Everolimus_AZD5363_D134T01_Bliss,4.955224719628753,2.361833866265483
Everolimus_AZD5363_D134T01_HSA,6.644815296564909,1.6420911963931417
Everolimus_AZD5363_D134T01_Loewe,5.166417012042462,2.01245331517995
Everolimus_AZD5363_D134T01_ZIP,2.150746519869754,-1.091886970874862
Everolimus_AZD5363_D135T01_Bliss,-0.7476953596820907,10.624632206833073
Everolimus_AZD5363_D135T01_HSA,-0.6233682829105428,13.098386235210592
Everolimus_AZD5363_D135T01_Loewe,-5.444027011538936,10.619438058916469
Everolimus_AZD5363_D135T01_ZIP,-6.621675135500727,9.970244645244753
Napabucasin_Rucaparib_D013T01_Bliss,-9.181249593884527,15.188278736564602
Napabucasin_Rucaparib_D013T01_HSA,-9.188949539779651,12.30172155712654
Napabucasin_Rucaparib_D013T01_Loewe,-13.6141018825628,1.8533482820297387
Napabucasin_Rucaparib_D013T01_ZIP,-1.1493893715707253,10.780939516230756
Napabucasin_Rucaparib_D019T01_Bliss,-12.758226130479708,5.450964071750843
Napabucasin_Rucaparib_D019T01_HSA,-13.069314510536165,4.521462282888807
Napabucasin_Rucaparib_D019T01_Loewe,-14.810581732977017,-1.7701783228482728
Napabucasin_Rucaparib_D019T01_ZIP,-9.368792899169886,2.7583686497380673
Napabucasin_Rucaparib_D080T01_Bliss,11.191779230666317,6.834331049377239
Napabucasin_Rucaparib_D080T01_HSA,8.560251629645414,6.364398264781573
Napabucasin_Rucaparib_D080T01_Loewe,10.182163294583267,6.252291306175815
Napabucasin_Rucaparib_D080T01_ZIP,9.630792277896466,3.7201534951211093
Napabucasin_Rucaparib_D090T01_Bliss,7.125921816727249,1.8156130837705386
Napabucasin_Rucaparib_D090T01_HSA,6.170206605798523,0.7383206582199707
Napabucasin_Rucaparib_D090T01_Loewe,6.995931621833962,-11.563701662444252
Napabucasin_Rucaparib_D090T01_ZIP,6.549548170967099,-0.14695256155127917
Napabucasin_Rucaparib_D092T01_Bliss,6.151515778152258,3.7881215678019675
Napabucasin_Rucaparib_D092T01_HSA,6.7743433874365095,5.650541423296771
Napabucasin_Rucaparib_D092T01_Loewe,1.84045241800961,-12.275893113663091
Napabucasin_Rucaparib_D092T01_ZIP,4.635042645028885,5.006977743130289
Napabucasin_Rucaparib_D104T01_Bliss,6.693392939335963,7.107754321143257
Napabucasin_Rucaparib_D104T01_HSA,5.93469201110711,6.263831048383696
Napabucasin_Rucaparib_D104T01_Loewe,8.532155957354705,7.860825559594929
Napabucasin_Rucaparib_D104T01_ZIP,5.699372456496367,4.021438138709851
Napabucasin_Rucaparib_D105T01_Bliss,5.1950710793946895,-1.8375658796672485
Napabucasin_Rucaparib_D105T01_HSA,4.2021989911613575,-2.387180984026285
Napabucasin_Rucaparib_D105T01_Loewe,4.143447731603165,-13.67621072094582
Napabucasin_Rucaparib_D105T01_ZIP,6.367962850130075,-1.1949177276922092
Napabucasin_Rucaparib_D114T01_Bliss,8.365778789157375,14.095983131861118
Napabucasin_Rucaparib_D114T01_HSA,7.665154450513363,12.92000677024185
Napabucasin_Rucaparib_D114T01_Loewe,-7.67417476188159,14.618334561432915
Napabucasin_Rucaparib_D114T01_ZIP,5.630564106429752,12.289202237397436
Napabucasin_Rucaparib_D115T01_Bliss,1.7032909879326694,-8.346966703685471
Napabucasin_Rucaparib_D115T01_HSA,1.4493127207563459,-8.79331957901898
Napabucasin_Rucaparib_D115T01_Loewe,-16.770490528723897,-5.957534524773893
Napabucasin_Rucaparib_D115T01_ZIP,0.18359441316796102,3.0634916797155185
Napabucasin_Rucaparib_D131T01_Bliss,30.65235426063163,16.329773193482797
Napabucasin_Rucaparib_D131T01_HSA,31.382300523755084,14.894749555333197
Napabucasin_Rucaparib_D131T01_Loewe,30.171555424644808,17.2990295919343
Napabucasin_Rucaparib_D131T01_ZIP,28.469856136512806,18.453058800920637
Napabucasin_Rucaparib_D134T01_Bliss,11.473555454895308,8.370241226136
Napabucasin_Rucaparib_D134T01_HSA,13.355668103097631,8.2308885899067
Napabucasin_Rucaparib_D134T01_Loewe,7.792055058728516,3.542907310461394
Napabucasin_Rucaparib_D134T01_ZIP,10.722510202173835,9.706073899765087
Napabucasin_Rucaparib_D135T01_Bliss,-3.242021503916647,11.074023589889485
Napabucasin_Rucaparib_D135T01_HSA,-5.997206403424933,10.359965792229247
Napabucasin_Rucaparib_D135T01_Loewe,-9.039893333380313,-6.226875341411853
Napabucasin_Rucaparib_D135T01_ZIP,-1.2569036584653752,10.543274965106754
Napabucasin_Sunitinib_D013T01_Bliss,-16.349336168838985,-18.225405266061674
Napabucasin_Sunitinib_D013T01_HSA,-16.15827071439715,-22.068695554147606
Napabucasin_Sunitinib_D013T01_Loewe,-14.817301789996833,-40.200386658938015
Napabucasin_Sunitinib_D013T01_ZIP,-8.838328261100967,-9.513044680880043
Napabucasin_Sunitinib_D019T01_Bliss,-18.900016355768127,-8.247264102803095
Napabucasin_Sunitinib_D019T01_HSA,-19.26986564522323,-6.890294829729243
Napabucasin_Sunitinib_D019T01_Loewe,-20.50120160940789,-10.79418024918645
Napabucasin_Sunitinib_D019T01_ZIP,-8.770215937988175,-5.483748115368674
Napabucasin_Sunitinib_D080T01_Bliss,9.729766054202988,-2.5815863591278534
Napabucasin_Sunitinib_D080T01_HSA,8.319248200391188,-1.9713923626754246
Napabucasin_Sunitinib_D080T01_Loewe,1.6334301596454106,-4.272186487742043
Napabucasin_Sunitinib_D080T01_ZIP,5.303825127124899,-3.346338250188858
Napabucasin_Sunitinib_D090T01_Bliss,-6.630996077110196,-11.166272429974583
Napabucasin_Sunitinib_D090T01_HSA,-6.321336750391731,-10.469210316905428
Napabucasin_Sunitinib_D090T01_Loewe,23.76215056589405,-12.828420215474756
Napabucasin_Sunitinib_D090T01_ZIP,-4.381130771146887,-8.263279516589384
Napabucasin_Sunitinib_D092T01_Bliss,1.4894163196467285,-3.520807315726334
Napabucasin_Sunitinib_D092T01_HSA,1.282001302486411,-3.0492389181503667
Napabucasin_Sunitinib_D092T01_Loewe,-4.971726723200739,-6.078247197325484
Napabucasin_Sunitinib_D092T01_ZIP,8.363096869659216,-2.352033752197046
Napabucasin_Sunitinib_D104T01_Bliss,-8.537626864491292,-6.736824890512806
Napabucasin_Sunitinib_D104T01_HSA,-8.855316958676891,-7.073428702232377
Napabucasin_Sunitinib_D104T01_Loewe,-9.626343201995718,-25.481976044468794
Napabucasin_Sunitinib_D104T01_ZIP,-5.609167381450072,-5.095271842951272
Napabucasin_Sunitinib_D105T01_Bliss,-4.917856607893592,-18.352836670144303
Napabucasin_Sunitinib_D105T01_HSA,-5.258489120256667,-19.01185372149693
Napabucasin_Sunitinib_D105T01_Loewe,15.959318878974498,-20.367246692031006
Napabucasin_Sunitinib_D105T01_ZIP,-3.511445512126722,-10.18685040843539
Napabucasin_Sunitinib_D114T01_Bliss,-4.9780058728319165,-3.965982892686189
Napabucasin_Sunitinib_D114T01_HSA,-5.280823627207583,-4.594581288193106
Napabucasin_Sunitinib_D114T01_Loewe,-25.813270358484726,-14.854029171782253
Napabucasin_Sunitinib_D114T01_ZIP,-2.2990927711963574,-2.360042792354921
Napabucasin_Sunitinib_D115T01_Bliss,-9.020850139156114,-11.465285719916332
Napabucasin_Sunitinib_D115T01_HSA,-9.246044825864642,-11.638576671110956
Napabucasin_Sunitinib_D115T01_Loewe,-10.704407319726055,-13.328886568803624
Napabucasin_Sunitinib_D115T01_ZIP,-6.226826681333732,-1.9660075924766816
Napabucasin_Sunitinib_D131T01_Bliss,1.873066753520479,-1.87675330077249
Napabucasin_Sunitinib_D131T01_HSA,1.9693615130346398,-2.706047177312612
Napabucasin_Sunitinib_D131T01_Loewe,-14.156014714584762,-4.660269086167652
Napabucasin_Sunitinib_D131T01_ZIP,2.799809276986258,-1.3696746319642659
Napabucasin_Sunitinib_D134T01_Bliss,3.6721918885673177,-9.948761480579849
Napabucasin_Sunitinib_D134T01_HSA,3.360053044952807,-9.941661774656334
Napabucasin_Sunitinib_D134T01_Loewe,-5.798626352340772,-11.320566666401906
Napabucasin_Sunitinib_D134T01_ZIP,4.690142607170033,-6.790151701392723
Napabucasin_Sunitinib_D135T01_Bliss,-2.355770607318172,-1.596613299350941
Napabucasin_Sunitinib_D135T01_HSA,-2.9640143146026547,-1.3638468054891943
Napabucasin_Sunitinib_D135T01_Loewe,-6.495569207472805,-11.298647870952701
Napabucasin_Sunitinib_D135T01_ZIP,-2.20708439837624,-0.599064791688699
Napabucasin_Trametinib_D013T01_Bliss,-15.417349616696542,-6.0582167360070915
Napabucasin_Trametinib_D013T01_HSA,-14.313772039593061,-8.433383356920318
Napabucasin_Trametinib_D013T01_Loewe,-20.00258951043752,-23.286732385356125
Napabucasin_Trametinib_D013T01_ZIP,-8.820927067859882,-0.37136412909628064
Napabucasin_Trametinib_D019T01_Bliss,-7.815575670134998,-5.356015122557697
Napabucasin_Trametinib_D019T01_HSA,-7.145373493305532,-2.3930384245807113
Napabucasin_Trametinib_D019T01_Loewe,-8.122050639748593,-8.339116431813379
Napabucasin_Trametinib_D019T01_ZIP,-3.424972404800177,-2.952618793897268
Napabucasin_Trametinib_D080T01_Bliss,-0.7568710214278012,-0.4404992812022141
Napabucasin_Trametinib_D080T01_HSA,-1.8630625402436318,-0.5423485645114471
Napabucasin_Trametinib_D080T01_Loewe,-25.172898571916555,-25.2010847366438
Napabucasin_Trametinib_D080T01_ZIP,2.057104001255644,1.1874863583336082
Napabucasin_Trametinib_D090T01_Bliss,-2.0933402970291373,-8.3954085159866
Napabucasin_Trametinib_D090T01_HSA,-1.4102858800669718,-5.35016946934955
Napabucasin_Trametinib_D090T01_Loewe,-1.7832430335419365,-6.963711115042552
Napabucasin_Trametinib_D090T01_ZIP,0.11118590989834416,-4.488594167677795
Napabucasin_Trametinib_D092T01_Bliss,-0.29359434355445047,-2.2533323672954038
Napabucasin_Trametinib_D092T01_HSA,1.8066527993048611,2.3494996461902513
Napabucasin_Trametinib_D092T01_Loewe,0.3486008986791549,1.2122618960563643
Napabucasin_Trametinib_D092T01_ZIP,1.795899597701009,-1.2144263929026735
Napabucasin_Trametinib_D104T01_Bliss,-0.7297028210686134,-2.101763455429938
Napabucasin_Trametinib_D104T01_HSA,-0.30255910118161927,-2.558903331270478
Napabucasin_Trametinib_D104T01_Loewe,-0.776190189316873,-12.351763242420272
Napabucasin_Trametinib_D104T01_ZIP,0.25223924697290534,-0.15437126273963186
Napabucasin_Trametinib_D105T01_Bliss,-6.006220754115214,-7.984432066196465
Napabucasin_Trametinib_D105T01_HSA,-4.429197572776643,-8.601791464794541
Napabucasin_Trametinib_D105T01_Loewe,-6.5122665500185155,-9.479670070682836
Napabucasin_Trametinib_D105T01_ZIP,-4.20480619210892,-1.6093622371737948
Napabucasin_Trametinib_D114T01_Bliss,0.4724515249021233,-0.3734873124964882
Napabucasin_Trametinib_D114T01_HSA,0.2900304083187815,-2.0841063419873866
Napabucasin_Trametinib_D114T01_Loewe,-13.544375075353395,-16.269828127867527
Napabucasin_Trametinib_D114T01_ZIP,0.7164551690281455,1.4116757060874512
Napabucasin_Trametinib_D115T01_Bliss,-5.241687217661461,-3.3692708086610823
Napabucasin_Trametinib_D115T01_HSA,-5.325949098433291,-3.9482374593589995
Napabucasin_Trametinib_D115T01_Loewe,-5.893903012525932,-7.116991018422036
Napabucasin_Trametinib_D115T01_ZIP,-1.9170781797785679,-0.9434514837675985
Napabucasin_Trametinib_D131T01_Bliss,-0.9244286935750649,0.820276151752136
Napabucasin_Trametinib_D131T01_HSA,0.010838674694923044,2.296407772658278
Napabucasin_Trametinib_D131T01_Loewe,-15.782002798998606,42.22095474947389
Napabucasin_Trametinib_D131T01_ZIP,0.05093944055913596,2.0338104256184217
Napabucasin_Trametinib_D134T01_Bliss,-3.849143743215075,-1.5652656043333286
Napabucasin_Trametinib_D134T01_HSA,0.46801554253874345,1.4942236420197461
Napabucasin_Trametinib_D134T01_Loewe,-11.50874587307413,-0.4151927787319998
Napabucasin_Trametinib_D134T01_ZIP,-1.2996890755804542,-0.4849380271348182
Napabucasin_Trametinib_D135T01_Bliss,-1.00799226866654,4.873860391567804
Napabucasin_Trametinib_D135T01_HSA,0.9772096214935785,4.93346574942484
Napabucasin_Trametinib_D135T01_Loewe,-0.9023100615560254,-5.810322399395408
Napabucasin_Trametinib_D135T01_ZIP,-0.6297288015967483,6.702071530486283
TAS_Birinapant_D013T01_Bliss,1.4014894553455315,-1.1381951304112221
TAS_Birinapant_D013T01_HSA,0.8307698112686158,-2.466092352322605
TAS_Birinapant_D013T01_Loewe,2.6317979103724904,-14.664198859725992
TAS_Birinapant_D013T01_ZIP,-1.2975771335312407,-1.92849483316065
TAS_Birinapant_D019T01_Bliss,0.6617536489189313,5.084796986834662
TAS_Birinapant_D019T01_HSA,2.4719301768011275,6.634675744705674
TAS_Birinapant_D019T01_Loewe,-5.649360797507286,5.559078009482887
TAS_Birinapant_D019T01_ZIP,-3.367663268941272,-1.5117265713322234
TAS_Birinapant_D080T01_Bliss,1.869255599488664,0.7499808429662789
TAS_Birinapant_D080T01_HSA,-0.4081496682510998,-0.9090580868163703
TAS_Birinapant_D080T01_Loewe,-9.93941809141711,-10.286095771289858
TAS_Birinapant_D080T01_ZIP,0.7463954015880101,0.087969962542525093
TAS_Birinapant_D090T01_Bliss,-5.7712777248926175,-5.1607351464989115
TAS_Birinapant_D090T01_HSA,-9.290511035400964,-8.963173693754028
TAS_Birinapant_D090T01_Loewe,-10.229536773037896,-18.62250201655808
TAS_Birinapant_D090T01_ZIP,-3.413540624226415,0.05357091869186121
TAS_Birinapant_D092T01_Bliss,3.233783584051177,-1.4863265155015875
TAS_Birinapant_D092T01_HSA,4.123583124643506,2.7218346454474767
TAS_Birinapant_D092T01_Loewe,4.676634787754167,3.844249449376385
TAS_Birinapant_D092T01_ZIP,-0.7723532904849,-6.95263254883913
TAS_Birinapant_D104T01_Bliss,-2.6573243775682753,-1.6286474922329017
TAS_Birinapant_D104T01_HSA,-3.989658609844564,-2.6059305969423034
TAS_Birinapant_D104T01_Loewe,-11.993979351231202,-10.810236674368191
TAS_Birinapant_D104T01_ZIP,-4.467367636447795,-4.712825887776738
TAS_Birinapant_D105T01_Bliss,-0.13570347696499327,-5.025121022544438
TAS_Birinapant_D105T01_HSA,-2.1904201989873693,-9.732039647107067
TAS_Birinapant_D105T01_Loewe,-5.445326769550636,-6.573913941640735
TAS_Birinapant_D105T01_ZIP,-3.8442074543576394,-3.45356740755978
TAS_Birinapant_D114T01_Bliss,2.309588783624248,-0.16865761718498137
TAS_Birinapant_D114T01_HSA,2.1433709642027066,1.840910061241736
TAS_Birinapant_D114T01_Loewe,-1.0434131121809456,-5.013199667572285
TAS_Birinapant_D114T01_ZIP,1.5844129751469243,-3.550702803071083
TAS_Birinapant_D115T01_Bliss,0.4340460368183515,3.7659874173619468
TAS_Birinapant_D115T01_HSA,1.0871579241211224,7.00939581974753
TAS_Birinapant_D115T01_Loewe,-3.0472927156405647,5.163920097955156
TAS_Birinapant_D115T01_ZIP,2.9397779869115874,7.129061735946175
TAS_Birinapant_D131T01_Bliss,-1.428467093905703,6.8311450261556805
TAS_Birinapant_D131T01_HSA,2.61498653285505,9.429089152019612
TAS_Birinapant_D131T01_Loewe,-1.6688706415584398,7.493884559248788
TAS_Birinapant_D131T01_ZIP,-0.20228330077840476,7.808605418946281
TAS_Birinapant_D134T01_Bliss,-1.9527528913866339,-1.7026439420295933
TAS_Birinapant_D134T01_HSA,0.7594869210843348,-0.06818780918118268
TAS_Birinapant_D134T01_Loewe,-9.276959482845292,-7.498982766265313
TAS_Birinapant_D134T01_ZIP,-1.3850188196845439,0.6930274449187275
TAS_Birinapant_D135T01_Bliss,-5.315656242081539,-2.327799481742289
TAS_Birinapant_D135T01_HSA,-1.9023883486887794,1.2748345115875264
TAS_Birinapant_D135T01_Loewe,-7.1972799198346165,-1.9554819509528518
TAS_Birinapant_D135T01_ZIP,-2.181420524390567,-1.054288673032898
TAS_Gefitinib_D013T01_Bliss,-4.8592352390707365,0.9382447379631668
TAS_Gefitinib_D013T01_HSA,-1.9582016970189902,3.887398888385049
TAS_Gefitinib_D013T01_Loewe,-11.888807563621851,2.7021407885581605
TAS_Gefitinib_D013T01_ZIP,-4.59949040914769,2.2130825137620618
TAS_Gefitinib_D019T01_Bliss,-4.642248180619323,1.586202850603472
TAS_Gefitinib_D019T01_HSA,-5.477284139855245,1.1261243849368523
TAS_Gefitinib_D019T01_Loewe,-0.9050967961208785,0.19695782969549513
TAS_Gefitinib_D019T01_ZIP,-4.034040062227898,-3.331438112672966
TAS_Gefitinib_D080T01_Bliss,7.114293313619705,12.005532820987298
TAS_Gefitinib_D080T01_HSA,10.344568189056982,13.315282147114482
TAS_Gefitinib_D080T01_Loewe,5.935719433648859,4.07319570469064
TAS_Gefitinib_D080T01_ZIP,6.539614474965748,9.930419817514666
TAS_Gefitinib_D090T01_Bliss,-3.0742824502073303,-4.730636208713143
TAS_Gefitinib_D090T01_HSA,0.5842713722031442,-0.47830457689042716
TAS_Gefitinib_D090T01_Loewe,-2.260895899459274,-3.123004708871156
TAS_Gefitinib_D090T01_ZIP,-2.3951274058380916,-2.3650299094259064
TAS_Gefitinib_D092T01_Bliss,-0.5888137744887315,-2.5038034187359455
TAS_Gefitinib_D092T01_HSA,1.4371993664928242,2.5703136320629
TAS_Gefitinib_D092T01_Loewe,-7.230255011976343,-1.8855626703015689
TAS_Gefitinib_D092T01_ZIP,0.42980399116163115,-2.566507873046121
TAS_Gefitinib_D104T01_Bliss,-2.70514707809625,-5.928056412760918
TAS_Gefitinib_D104T01_HSA,0.9098881713391794,-1.3637430360451557
TAS_Gefitinib_D104T01_Loewe,-0.7347677581708989,-2.54614246828595
TAS_Gefitinib_D104T01_ZIP,-3.4580016362578583,-4.753598356505244
TAS_Gefitinib_D105T01_Bliss,-1.7522160595997045,-7.875548433138763
TAS_Gefitinib_D105T01_HSA,0.7435420458476005,-3.5609210557015625
TAS_Gefitinib_D105T01_Loewe,-0.6004219671543133,-2.257931399740819
TAS_Gefitinib_D105T01_ZIP,-1.545383048780814,-5.951261306784257
TAS_Gefitinib_D114T01_Bliss,-5.835626090921305,-4.139089826482395
TAS_Gefitinib_D114T01_HSA,-4.284226505644584,-0.9104830802144196
TAS_Gefitinib_D114T01_Loewe,51.43173919431235,-3.9526962446210123
TAS_Gefitinib_D114T01_ZIP,-0.2831148836578987,-2.944128519103078
TAS_Gefitinib_D115T01_Bliss,-1.9474624005084802,-3.6439800627573833
TAS_Gefitinib_D115T01_HSA,3.8815191218490024,0.8244035507063345
TAS_Gefitinib_D115T01_Loewe,0.08283991122903178,-4.188752318183418
TAS_Gefitinib_D115T01_ZIP,0.21835768323732574,-1.8418168872726048
TAS_Gefitinib_D131T01_Bliss,-6.506836634974583,-4.242150156118504
TAS_Gefitinib_D131T01_HSA,-1.8572618206871896,0.4235214439922328
TAS_Gefitinib_D131T01_Loewe,-4.50579021543002,-0.6284866844532098
TAS_Gefitinib_D131T01_ZIP,-4.84988668362609,-4.543342437070362
TAS_Gefitinib_D134T01_Bliss,-0.33388661121880636,3.8663389157175168
TAS_Gefitinib_D134T01_HSA,3.8607206646455023,7.168009081549468
TAS_Gefitinib_D134T01_Loewe,1.265972433710269,3.4552403778136997
TAS_Gefitinib_D134T01_ZIP,-0.5456167430350429,0.4301652946795982
TAS_Gefitinib_D135T01_Bliss,-9.617576244463185,-7.834287271691409
TAS_Gefitinib_D135T01_HSA,-3.5935747460548892,-4.367594364130663
TAS_Gefitinib_D135T01_Loewe,-8.107872562421258,-5.793733599089923
